loan_amnt,term,int_rate,annual_inc,installment,verification_status,grade,revol_util,loan_status
10000,0,10.39,38400.0,324.51,0,5,28.9,0
6600,0,13.24,32400.0,223.15,0,3,67.7,0
3500,0,11.97,40800.0,116.2,0,4,93.5,0
4500,0,9.76,54300.0,144.7,0,5,61.6,1
12000,0,9.76,45000.0,287.79,0,5,0.0,0
16800,0,9.76,65000.0,204.19,0,5,35.4,0
6000,0,8.0,160000.0,188.02,0,6,22.8,0
16000,0,12.29,112500.0,268.5,0,4,66.7,0
500,0,9.76,59000.0,16.08,0,5,47.8,0
25000,0,12.92,83000.0,175.01,0,3,73.8,0
12500,0,14.5,60000.0,430.27,1,2,83.2,0
25000,0,10.08,140000.0,315.78,0,5,51.0,0
725,0,7.37,12000.0,22.51,0,6,7.0,0
12000,0,10.39,45900.0,389.41,0,5,23.9,0
15000,0,14.18,66000.0,513.98,0,2,77.1,0
20000,0,13.87,60000.0,388.91,1,3,73.6,0
25000,0,10.08,95000.0,306.9,0,5,22.8,0
10000,0,13.55,148000.0,339.6,0,3,37.6,0
20000,0,11.66,54912.0,240.46,0,4,98.2,1
3300,0,11.97,18000.0,109.56,0,4,32.9,1
20000,0,12.29,97200.0,192.62,0,4,46.7,0
10000,0,13.55,100000.0,339.6,0,3,57.7,0
15600,0,11.97,180000.0,260.62,0,4,24.4,0
23575,0,14.5,75000.0,640.24,1,2,96.1,0
6000,0,11.66,27000.0,198.32,0,4,47.2,0
8350,0,11.34,60000.0,274.72,0,4,66.2,0
7500,0,9.76,20000.0,241.16,0,5,14.3,0
18000,0,10.71,52610.0,339.06,0,5,63.4,1
25000,0,13.24,200000.0,265.41,0,3,62.3,1
5000,0,9.76,38000.0,160.78,0,5,60.6,0
8000,0,12.92,50000.0,269.25,0,3,49.9,0
25000,0,10.08,225000.0,587.14,1,5,39.5,0
15000,0,9.76,114000.0,482.32,0,5,87.3,0
5000,0,7.68,40000.0,155.95,0,6,1.4,0
12000,0,11.34,51000.0,213.85,0,4,50.6,0
25000,0,15.76,120000.0,659.61,1,1,94.6,0
7200,0,11.03,31000.0,235.83,0,4,66.6,1
12500,0,14.18,57000.0,428.32,0,2,59.5,0
20000,0,10.71,39000.0,224.14,0,5,90.2,0
7500,0,10.39,61000.0,243.38,0,5,44.1,0
16600,0,14.18,65160.0,568.81,0,2,61.4,0
8000,0,11.03,39000.0,262.03,0,4,57.0,0
23000,0,11.03,120000.0,141.66,0,4,88.7,0
7500,0,11.66,60000.0,247.9,0,4,92.4,0
700,0,12.29,19000.0,23.35,0,4,49.1,0
14000,0,9.76,45000.0,450.17,0,5,59.5,0
4000,0,9.45,97200.0,128.04,0,5,5.3,0
8000,0,8.0,49244.0,250.7,0,6,7.3,0
6600,0,8.0,50100.0,206.83,0,6,16.9,0
25000,0,11.03,162000.0,818.83,0,4,26.0,0
9000,0,11.34,18500.0,296.1,0,4,64.6,1
6000,0,7.68,39600.0,187.14,0,6,3.8,0
14000,0,11.66,55000.0,462.74,0,4,83.1,0
11200,0,11.66,80000.0,370.19,0,4,56.5,1
3000,0,9.76,100000.0,96.47,0,5,22.0,0
5500,0,9.76,28800.0,176.86,0,5,26.3,0
1500,0,12.29,29000.0,50.03,0,4,0.0,0
15000,0,12.29,77000.0,500.3,0,4,44.3,0
13200,0,13.24,75000.0,446.29,1,3,71.9,1
7000,0,11.34,40000.0,230.3,1,4,96.6,0
6000,0,10.39,39684.0,194.71,0,5,65.4,0
8400,0,10.39,35004.0,272.59,0,5,7.1,0
8000,0,11.34,45000.0,263.2,1,4,49.1,1
16000,0,14.5,95827.0,550.74,1,2,70.8,0
10000,0,10.08,48000.0,323.05,0,5,16.4,0
10000,0,8.32,80000.0,314.85,0,6,16.7,0
12000,0,10.71,81193.2,391.22,0,5,69.0,0
25000,0,10.08,145000.0,807.62,0,5,14.1,0
25000,0,13.24,150000.0,845.25,1,3,95.7,0
12000,0,10.39,34138.0,389.41,0,5,52.7,0
20000,0,9.45,93492.0,640.2,0,5,0.3,0
16000,0,11.66,80000.0,528.84,0,4,46.7,0
4500,0,8.63,8500.0,142.33,0,6,7.2,0
12000,0,9.76,94800.0,385.86,0,5,28.6,1
1200,0,8.32,33000.0,37.79,0,6,19.2,0
20000,0,14.82,75000.0,691.55,0,2,60.4,0
18500,0,10.71,34300.0,603.13,0,5,34.4,0
6000,0,12.92,40800.0,201.94,0,3,47.3,0
10000,0,11.66,120000.0,330.53,0,4,81.1,0
10000,0,11.34,50000.0,329.0,0,4,62.2,0
20000,0,10.08,150000.0,646.1,0,5,0.2,0
9600,0,12.29,78000.0,320.19,0,4,58.1,0
6150,0,11.03,35713.6,201.44,0,4,64.3,0
16000,0,13.24,40000.0,540.96,0,3,55.1,0
6625,0,8.63,13200.0,209.54,0,6,44.6,0
5000,0,11.97,48000.0,166.0,0,4,28.4,0
3000,0,7.68,50000.0,93.57,0,6,10.5,0
18000,0,9.76,99000.0,578.79,0,5,61.2,0
25000,0,12.61,109908.0,837.67,0,3,63.2,1
24000,0,12.92,95000.0,807.74,0,3,49.7,0
5000,0,12.92,42100.0,168.28,0,3,55.9,1
8000,0,8.32,41050.0,251.88,0,6,8.4,1
5200,0,9.76,34000.0,167.21,0,5,28.8,0
6000,0,8.32,101000.0,188.91,0,6,4.7,0
1600,0,11.03,37500.0,52.41,0,4,49.1,0
18000,0,10.39,205000.0,584.12,0,5,32.3,0
3500,0,13.24,57000.0,118.34,0,3,88.4,0
25000,0,10.39,90000.0,811.27,0,5,10.9,0
21000,0,11.97,151000.0,697.2,0,4,52.7,0
15000,0,9.76,175000.0,482.32,0,5,3.1,0
9000,0,11.97,57500.0,298.8,0,4,66.7,0
25000,0,13.55,62000.0,848.99,0,3,13.4,1
3000,0,12.29,32000.0,100.06,0,4,27.7,0
22000,0,9.76,80000.0,707.41,0,5,22.4,0
10000,0,11.03,46116.0,327.53,0,4,53.4,0
9000,0,10.39,45000.0,292.06,0,5,63.0,0
16000,0,11.34,85000.0,526.4,0,4,44.8,0
25000,0,9.76,120000.0,803.87,0,5,12.8,0
20000,0,12.61,66000.0,670.13,0,3,77.9,0
10000,0,8.32,39948.0,314.85,0,6,28.1,1
16400,0,11.03,49920.0,537.15,0,4,24.0,1
8000,0,9.76,24000.0,257.24,0,5,53.8,0
10000,0,10.39,75555.0,324.51,0,5,18.4,0
9500,0,11.66,120000.0,314.0,0,4,64.5,0
6000,0,7.68,43200.0,187.14,0,6,0.2,0
3000,0,11.34,37440.0,98.7,0,4,49.1,1
15000,0,8.63,50000.0,474.42,0,6,27.6,0
18000,0,10.39,36000.0,584.12,0,5,59.8,0
15000,0,9.45,150000.0,480.15,0,5,8.9,0
7500,0,8.0,40000.0,235.03,0,6,0.0,0
6650,0,9.76,72321.0,213.83,0,5,26.6,0
20000,0,14.82,90000.0,691.55,0,2,47.8,0
6400,0,10.71,55000.0,208.65,0,5,46.8,0
10000,0,10.39,65379.0,324.51,0,5,0.0,0
2800,0,8.0,14800.0,87.75,0,6,6.5,0
7000,0,10.71,30000.0,228.22,0,5,53.4,0
19600,0,15.13,75000.0,680.69,0,2,55.4,0
9000,0,11.03,68000.0,294.78,0,4,39.4,1
3600,0,11.34,55000.0,118.44,0,4,31.1,0
15000,0,14.5,74784.0,516.32,0,2,80.7,0
6000,0,10.71,50000.0,195.61,0,5,70.0,0
3500,0,7.68,30000.0,109.17,0,6,46.6,0
9500,0,11.66,40000.0,314.0,0,4,78.7,1
11000,0,13.55,48000.0,373.56,0,3,96.3,0
15000,0,10.71,80000.0,489.03,0,5,38.6,0
13150,0,13.24,37692.0,444.6,0,3,38.8,0
25000,0,10.39,100000.0,811.27,0,5,0.0,0
8000,0,8.0,32268.0,250.7,0,6,18.8,0
12000,0,13.55,130000.0,407.52,0,3,81.6,0
14000,0,9.45,42000.0,448.14,0,5,24.3,0
4000,0,10.39,53000.0,129.81,0,5,6.9,0
8000,0,8.63,54080.0,253.03,0,6,67.7,0
12000,0,12.29,90000.0,400.24,0,4,33.1,0
7500,0,11.97,19200.0,249.0,0,4,70.9,0
25000,0,9.76,70000.0,803.87,0,5,11.3,0
15000,0,9.45,62400.0,480.15,0,5,34.6,0
20000,0,11.34,55000.0,658.0,0,4,17.4,1
11000,0,12.29,36400.0,366.89,0,4,60.5,0
4000,0,10.39,30000.0,129.81,0,5,64.4,0
10000,0,9.45,70000.0,320.1,0,5,32.3,0
12000,0,13.55,55000.0,407.52,0,3,59.0,0
5000,0,9.45,40000.0,160.05,0,5,35.7,0
6000,0,13.55,72000.0,203.76,0,3,39.0,0
9000,0,10.08,39000.0,290.75,0,5,66.8,0
4000,0,10.08,55200.0,129.22,0,5,61.7,0
1200,0,8.0,14800.0,37.61,0,6,6.5,0
3500,0,8.0,48562.0,109.68,0,6,17.1,0
3000,0,7.37,39504.0,93.14,0,6,7.9,0
9500,0,9.76,64064.0,305.47,0,5,45.6,0
12000,0,13.24,44160.0,405.72,0,3,64.0,0
7000,0,11.34,45000.0,230.3,0,4,34.6,0
3500,0,11.66,54263.0,115.69,0,4,0.0,0
9000,0,11.34,100000.0,296.1,0,4,80.0,0
5400,0,12.61,40500.0,180.94,0,3,68.1,0
19200,0,12.29,53000.0,640.38,0,4,82.8,1
15000,0,11.34,84000.0,493.5,0,4,39.7,0
5000,0,10.39,20000.0,162.26,0,5,26.9,0
12000,0,10.08,130000.0,387.66,0,5,0.0,0
10000,0,8.63,90000.0,316.28,0,6,26.2,0
10000,0,9.45,125000.0,320.1,0,5,33.5,0
12000,0,11.97,85000.0,398.4,0,4,88.8,0
25000,0,10.08,53979.0,807.62,0,5,0.0,0
8400,0,10.71,51000.0,273.86,0,5,66.8,0
12000,0,13.55,70000.0,407.52,0,3,57.9,0
10000,0,13.24,58000.0,338.1,0,3,54.9,0
12000,0,8.32,90000.0,377.82,0,6,15.3,0
10000,0,11.34,25368.0,329.0,0,4,39.3,1
14000,0,13.87,62500.0,477.61,0,3,66.0,0
12000,0,13.24,27000.0,405.72,0,3,61.5,0
12000,0,10.39,30000.0,389.41,0,5,71.2,0
950,0,9.76,23000.0,30.55,0,5,9.9,0
11225,0,12.92,31356.0,377.79,0,3,52.6,1
8000,0,12.92,70000.0,269.25,0,3,13.1,0
20000,0,12.61,84000.0,670.13,0,3,39.0,0
25000,0,17.34,96000.0,895.56,0,0,77.0,0
7200,0,9.45,45000.0,230.47,0,5,30.6,1
14300,0,10.39,30000.0,464.05,0,5,30.2,0
9000,0,12.61,50000.0,301.56,0,3,56.4,0
8000,0,8.32,136000.0,251.88,0,6,23.0,0
6300,0,11.03,58000.0,206.35,0,4,8.1,0
11000,0,9.76,83604.0,353.71,0,5,50.0,0
18000,0,11.03,42765.0,589.56,0,4,69.2,0
24000,0,10.71,70000.0,782.44,0,5,3.0,1
19000,0,12.29,105000.0,633.71,0,4,38.6,0
4800,0,11.03,42996.0,157.22,0,4,44.8,0
12800,0,9.45,65000.0,409.73,0,5,77.7,0
10000,0,8.0,52000.0,313.37,0,6,0.0,0
12000,0,13.24,53000.0,405.72,0,3,35.0,0
22000,0,11.03,90000.0,720.57,0,4,34.1,0
20000,0,12.29,65000.0,667.06,0,4,34.9,1
5500,0,10.71,41000.0,179.31,0,5,82.9,0
10000,0,11.03,33600.0,327.53,0,4,30.1,0
10000,0,11.03,47000.0,327.53,0,4,58.0,0
15000,0,11.03,67200.0,491.3,0,4,46.2,1
6000,0,12.61,50000.0,201.04,0,3,47.7,0
2000,0,7.37,35000.0,62.1,0,6,0.2,0
12200,0,12.29,38400.0,406.91,0,4,39.4,0
3000,0,11.03,75885.0,98.26,0,4,98.4,0
18000,0,16.4,150000.0,636.39,0,1,57.9,1
10000,0,11.66,64000.0,330.53,0,4,48.7,0
12650,0,11.34,40000.0,416.19,0,4,8.9,0
15000,0,11.03,149616.0,491.3,0,4,56.1,1
9000,0,12.61,33600.0,301.56,0,3,60.9,1
12000,0,11.66,125000.0,396.63,0,4,62.9,0
10000,0,12.92,37200.0,336.56,0,3,65.8,0
10000,0,10.71,76250.0,326.02,0,5,26.2,0
25000,0,10.08,95000.0,807.62,0,5,11.3,0
10000,0,9.45,94000.0,320.1,0,5,43.6,0
25000,0,13.87,63000.0,852.87,0,3,42.0,0
18000,0,12.61,69000.0,603.12,0,3,63.0,0
11000,0,11.97,36000.0,365.2,0,4,72.0,0
6625,0,12.92,28000.0,222.97,0,3,71.3,0
13000,0,8.32,28800.0,409.3,0,6,2.3,0
8500,0,13.55,28700.0,288.66,0,3,90.6,0
15000,0,13.24,46776.0,507.15,0,3,71.4,0
12000,0,11.66,48000.0,396.63,0,4,44.8,0
7000,0,9.45,20244.0,224.07,0,5,33.1,0
7500,0,9.76,90000.0,241.16,0,5,25.4,0
7000,0,12.61,35000.0,234.55,0,3,78.5,0
9000,0,11.97,80000.0,298.8,0,4,70.2,0
15000,0,10.39,108000.0,486.76,0,5,20.0,0
8400,0,11.97,51420.0,278.88,0,4,84.1,0
10000,0,13.24,66000.0,338.1,0,3,54.2,0
21000,0,10.71,65000.0,684.64,0,5,17.7,1
8450,0,12.29,2039784.0,281.84,0,4,51.8,0
11000,0,11.34,52000.0,361.9,0,4,43.6,0
10000,0,8.63,60000.0,316.28,0,6,44.3,0
8800,0,12.29,50000.0,293.51,0,4,59.8,0
19000,0,13.55,144000.0,645.24,0,3,95.1,0
15000,0,9.76,65000.0,482.32,0,5,33.3,1
7750,0,13.87,30000.0,264.39,0,3,66.8,0
12000,0,10.39,31200.0,389.41,0,5,0.0,0
12000,0,14.18,73660.0,411.19,0,2,71.7,0
16000,0,9.76,572400.0,514.48,0,5,27.3,0
24000,0,12.92,80700.0,807.74,0,3,86.5,1
20000,0,15.13,77000.0,694.59,0,2,66.0,0
20000,0,9.45,44500.0,640.2,0,5,1.7,0
25000,0,10.71,52000.0,815.04,0,5,8.3,1
18000,0,10.08,67800.0,581.49,0,5,41.5,0
5000,0,12.92,72000.0,168.28,0,3,92.4,0
20000,0,9.45,120000.0,640.2,0,5,0.0,0
4700,0,9.45,65000.0,150.45,0,5,41.7,0
25000,0,16.08,45000.0,879.92,0,1,54.1,1
8000,0,10.08,62000.0,258.44,0,5,25.1,0
6000,0,10.39,16800.0,194.71,0,5,94.2,0
10600,0,11.97,39048.0,351.92,0,4,80.7,1
5000,0,8.0,80000.0,156.69,0,6,7.1,0
18000,0,10.39,80000.0,584.12,0,5,52.4,0
8000,0,14.18,37440.0,274.13,0,2,52.0,0
24500,0,12.61,120000.0,820.91,0,3,62.8,1
2925,0,10.71,27000.0,95.36,0,5,49.1,0
8000,0,9.76,40000.0,257.24,0,5,67.7,0
7200,0,8.0,83000.0,225.63,0,6,0.8,0
14700,0,12.29,37200.0,490.29,0,4,43.1,1
10000,0,11.34,28600.0,329.0,0,4,54.1,0
16000,0,14.18,139992.0,548.25,0,2,33.4,0
7000,0,9.45,93000.0,224.07,0,5,32.9,1
12000,0,15.76,100000.0,420.47,0,1,89.6,0
10000,0,9.76,24000.0,321.55,0,5,16.1,1
25000,0,14.18,66000.0,856.63,0,2,32.8,1
10000,0,11.66,30000.0,330.53,0,4,46.5,0
11000,0,11.03,20400.0,360.29,0,4,84.5,1
7000,0,8.63,42000.0,221.4,0,6,40.1,0
5000,0,15.13,56016.0,173.65,0,2,98.3,0
19275,0,14.5,33600.0,663.47,0,2,56.7,1
15000,0,9.76,55000.0,482.32,0,5,14.8,1
11000,0,13.87,50004.0,375.26,0,3,93.2,0
10000,0,8.63,109200.0,316.28,0,6,44.1,0
5000,0,10.39,69600.0,162.26,0,5,43.3,1
5600,0,9.76,40000.0,180.07,0,5,43.8,0
15000,0,11.34,57720.0,493.5,0,4,45.5,0
15000,0,9.76,26000.0,482.32,0,5,2.9,1
21000,0,9.76,45000.0,675.25,0,5,0.6,0
5000,0,10.71,50433.0,163.01,0,5,70.8,0
8000,0,11.34,24000.0,263.2,0,4,63.7,0
14500,0,11.97,65000.0,481.4,0,4,95.7,1
1000,0,10.08,38000.0,32.31,0,5,46.2,0
10000,0,11.66,30000.0,330.53,0,4,75.3,0
900,0,8.63,57000.0,28.47,0,6,3.3,0
10000,0,8.0,117000.0,313.37,0,6,0.0,0
14275,0,9.45,135000.0,456.94,0,5,56.0,0
15600,0,10.71,48000.0,508.59,0,5,62.6,1
20000,0,16.71,65000.0,710.18,0,1,74.3,0
5800,0,8.32,35020.0,182.61,0,6,5.2,0
25000,0,10.08,144000.0,807.62,0,5,8.7,0
6000,0,9.45,60000.0,192.06,0,5,55.0,0
10000,0,13.87,35400.0,341.15,0,3,88.0,1
3000,0,8.0,36000.0,94.01,0,6,23.4,0
9500,0,11.03,75000.0,311.16,0,4,71.4,0
10000,0,11.34,75000.0,329.0,0,4,45.7,0
12000,0,11.34,38000.0,394.8,0,4,70.9,0
10000,0,9.45,65000.0,320.1,0,5,63.3,0
6000,0,9.76,25200.0,192.93,0,5,40.6,0
3000,0,7.68,39600.0,93.57,0,6,27.1,0
10000,0,13.55,71600.0,339.6,0,3,73.1,1
10000,0,11.66,34000.0,330.53,0,4,45.5,0
12000,0,9.83,25000.0,386.25,0,5,50.7,0
9000,0,10.39,36120.0,292.06,0,5,25.3,0
15000,0,14.5,65000.0,516.32,0,2,63.9,0
10000,0,8.63,30000.0,316.28,0,6,31.0,0
24000,0,9.76,150000.0,771.72,0,5,5.8,0
20000,0,10.71,52559.0,652.04,0,5,39.8,0
10000,0,9.76,38000.0,321.55,0,5,63.0,0
20000,0,13.24,80000.0,676.2,0,3,64.1,0
3975,0,13.87,24000.0,135.61,0,3,82.3,0
25000,0,9.76,200000.0,803.87,0,5,0.0,0
16000,0,10.71,39996.0,521.63,0,5,77.9,0
20000,0,12.61,38000.0,670.13,0,3,91.3,0
20500,0,11.03,38400.0,671.44,0,4,32.3,1
12000,0,11.97,45000.0,398.4,0,4,66.7,0
15000,0,10.39,53307.0,486.76,0,5,0.3,0
15000,0,12.92,45000.0,504.84,0,3,78.0,1
7200,0,10.39,48000.0,233.65,0,5,44.7,0
9000,0,11.03,45000.0,294.78,0,4,59.7,0
10000,0,12.61,52000.0,335.07,0,3,46.7,0
4000,0,10.08,32400.0,129.22,0,5,27.3,0
5000,0,9.76,34500.0,160.78,0,5,21.5,0
15000,0,17.03,107000.0,535.02,0,1,86.8,1
10000,0,13.87,58000.0,341.15,0,3,58.6,1
12800,0,9.45,100000.0,409.73,0,5,25.4,0
3000,0,11.97,78000.0,99.6,0,4,77.0,0
6350,0,12.92,80415.0,213.72,0,3,93.1,0
11000,0,10.71,60000.0,358.62,0,5,28.4,0
25000,0,10.08,37000.0,807.62,0,5,7.6,0
11800,0,8.63,60000.0,373.21,0,6,32.6,0
5275,0,10.39,45000.0,171.18,0,5,28.2,0
9600,0,11.97,36996.0,318.72,0,4,72.7,0
5000,0,8.0,31920.0,156.69,0,6,7.9,0
25000,0,11.66,100000.0,826.31,0,4,33.1,0
10000,0,8.0,25000.0,313.37,0,6,9.2,0
7200,0,11.34,37000.0,236.88,0,4,14.5,0
9325,0,13.62,30000.0,316.99,0,3,82.5,0
7600,0,12.61,76554.0,254.65,0,3,47.9,0
10000,0,11.66,92400.0,330.53,0,4,66.7,1
12100,0,9.45,54000.0,387.32,0,5,54.8,0
16600,0,9.76,20000.0,533.77,0,5,11.6,0
3975,0,11.97,17721.0,131.97,0,4,17.0,0
17000,0,14.82,104000.0,587.82,0,2,91.8,0
3000,0,11.03,41000.0,98.26,0,4,42.4,0
10000,0,11.03,24605.0,327.53,0,4,70.3,0
15000,0,11.66,36000.0,495.79,0,4,53.6,1
4500,0,8.63,10000.0,142.33,0,6,0.0,0
16000,0,14.18,51648.0,548.25,0,2,90.5,0
15000,0,13.24,69400.0,507.15,0,3,34.0,0
6000,0,10.71,33600.0,195.61,0,5,45.7,0
6000,0,10.46,50000.0,194.91,0,5,63.4,0
750,0,12.29,19000.0,25.02,0,4,84.9,0
20000,0,10.08,60000.0,646.1,0,5,39.1,0
19200,0,13.87,79636.0,655.0,0,3,56.4,0
18000,0,13.24,60000.0,608.58,0,3,54.7,1
20000,0,9.51,80000.0,640.76,0,5,18.6,1
15075,0,12.92,42000.0,507.36,0,3,11.3,0
2500,0,9.76,36000.0,80.39,0,5,59.3,0
15000,0,11.34,100000.0,493.5,0,4,33.5,0
7000,0,9.2,88000.0,223.26,0,5,21.0,0
10800,0,9.76,82600.0,347.27,0,5,24.3,0
5000,0,7.68,28000.0,155.95,0,6,1.5,0
10000,0,15.45,54996.0,348.87,0,2,78.7,0
3000,0,7.37,17573.0,93.14,0,6,3.7,0
2725,0,11.66,52000.0,90.07,0,4,24.7,0
6000,0,8.0,60000.0,188.02,0,6,45.9,0
17000,0,9.45,60000.0,544.17,0,5,3.2,0
15250,0,11.34,75000.0,501.73,0,4,84.5,0
3000,0,13.3,35244.0,101.52,0,3,73.7,1
9500,0,10.78,74600.0,310.03,0,4,48.6,0
20050,0,9.76,26000.0,644.71,0,5,3.5,1
10000,0,8.0,115000.0,313.37,0,6,53.5,0
8000,0,10.46,120000.0,259.87,0,5,80.6,1
5000,0,12.61,25000.0,167.54,0,3,47.1,0
4000,0,9.76,63000.0,128.62,0,5,8.1,0
10000,0,11.03,30000.0,327.53,0,4,83.4,1
5000,0,11.03,37500.0,163.77,0,4,60.3,0
6000,0,10.71,32388.0,195.61,0,5,0.0,0
6000,0,10.08,40000.0,193.83,0,5,60.0,0
6000,0,7.68,75000.0,187.14,0,6,2.8,0
6000,0,11.97,58800.0,199.2,0,4,34.2,1
10000,0,11.66,49600.0,330.53,0,4,93.9,0
4000,0,7.75,57600.0,124.89,0,6,8.2,0
19500,0,9.76,90000.0,627.02,0,5,17.6,0
6000,0,8.63,42328.0,189.77,0,6,15.6,0
1450,0,9.76,65000.0,46.63,0,5,48.5,0
3000,0,8.0,23000.0,94.01,0,6,7.8,0
8000,0,10.71,215000.0,260.82,0,5,92.4,0
6225,0,9.76,20400.0,200.17,0,5,55.4,0
9100,0,13.24,49200.0,307.67,0,3,83.8,0
8500,0,9.45,50004.0,272.09,0,5,26.6,0
10100,0,13.55,29136.0,343.0,0,3,65.3,1
5100,0,8.32,59000.0,160.57,0,6,35.9,0
2500,0,9.76,22000.0,80.39,0,5,10.5,0
9900,0,8.0,101400.0,310.24,0,6,8.2,0
6400,0,7.68,101400.0,199.61,0,6,8.2,0
6000,0,12.29,36000.0,200.12,0,4,45.5,0
1500,0,10.71,42000.0,48.91,0,5,63.8,0
2500,0,8.38,31000.0,78.78,0,6,10.8,0
3000,0,9.45,75000.0,96.03,0,5,39.2,0
17350,0,13.55,44000.0,589.2,0,3,70.5,0
2900,0,8.0,19000.0,90.88,0,6,24.0,0
800,0,7.37,35000.0,24.84,0,6,29.8,0
7500,0,10.39,45000.0,243.38,0,5,0.3,0
7000,0,9.76,27600.0,225.09,0,5,48.6,0
10400,0,10.71,31400.0,339.06,0,5,35.3,0
13000,0,11.97,83000.0,431.6,0,4,15.1,0
6000,0,9.76,200000.0,192.93,0,5,0.0,0
2600,0,10.08,28000.0,84.0,0,5,31.0,0
6000,0,8.63,39000.0,189.77,0,6,52.9,0
4600,0,10.08,42000.0,148.61,0,5,16.3,0
7400,0,9.76,69000.0,237.95,0,5,31.6,0
6000,0,8.0,48000.0,188.02,0,6,16.3,0
6000,0,10.39,43000.0,194.71,0,5,40.4,0
10325,0,12.92,70000.0,347.5,0,3,90.6,1
500,0,10.71,7904.04,16.31,0,5,3.7,0
3200,0,8.63,18000.0,101.21,0,6,0.0,0
10425,0,9.45,60000.0,333.7,0,5,0.7,1
10150,0,11.97,90096.0,336.98,0,4,73.7,0
12000,0,13.24,82000.0,405.72,0,3,81.8,0
6400,0,8.32,50000.0,201.5,0,6,39.6,0
1500,0,8.63,17544.0,47.45,0,6,31.1,0
8775,0,12.36,45600.0,292.97,0,3,44.2,0
13450,0,12.61,35000.0,450.67,0,3,88.4,0
3000,0,8.32,25000.0,94.46,0,6,28.7,0
6000,0,10.46,38000.0,194.91,0,5,36.8,0
5450,0,12.67,74000.0,182.77,0,3,54.3,0
4225,0,9.83,48000.0,136.0,0,5,37.1,0
1300,0,10.46,47000.0,42.23,0,5,48.0,0
5950,0,11.72,35427.0,196.84,0,4,42.4,0
10500,0,7.75,57400.0,327.83,0,6,10.2,0
15450,0,13.93,42000.0,527.52,0,2,87.2,1
10000,0,9.2,45000.0,318.93,0,5,94.2,0
10000,0,9.51,51600.0,320.38,0,5,23.2,0
2000,0,8.07,30000.0,62.74,0,6,15.9,0
8000,0,9.83,36000.0,257.5,0,5,11.1,0
15000,0,6.0,62500.0,467.45,0,4,34.5,0
12000,0,13.3,49853.0,406.07,0,3,60.7,0
7500,0,9.83,64000.0,241.41,0,5,30.1,0
7000,0,7.43,33000.0,217.52,0,6,2.1,0
4000,0,7.75,65000.0,124.89,0,6,5.3,0
15000,0,12.04,202000.0,498.51,0,4,67.3,0
8000,0,9.2,35000.0,255.15,0,5,12.8,0
20000,0,14.25,48000.0,685.99,0,2,83.6,0
10000,0,14.88,65000.0,346.07,0,2,65.1,0
18000,0,8.38,64000.0,567.22,0,6,12.1,1
15000,0,9.2,55000.0,478.4,0,5,2.3,0
21000,0,9.2,237000.0,669.76,0,5,1.2,0
12000,0,9.83,78000.0,386.25,0,5,31.9,0
19000,0,9.51,69000.0,608.72,0,5,20.7,0
11225,0,13.62,30000.0,381.58,0,3,71.7,0
3000,0,11.72,55200.0,99.25,0,4,89.6,0
10000,0,11.41,40000.0,329.34,0,4,76.4,0
4000,0,10.78,50000.0,130.54,0,4,37.2,0
25000,0,10.46,186063.0,812.09,0,5,77.0,0
25000,0,9.83,72000.0,804.69,0,5,14.4,0
12000,0,8.07,20000.0,376.43,0,6,2.6,0
1800,0,11.41,73000.0,59.28,0,4,89.8,0
10000,0,7.75,22200.0,312.22,0,6,8.7,0
8525,0,10.78,110000.0,278.22,0,4,80.3,1
2500,0,10.78,107000.0,81.59,0,4,80.0,0
8000,0,10.78,78000.0,261.08,0,4,37.1,0
25000,0,11.09,90000.0,819.54,0,4,97.8,0
7000,0,10.78,69500.0,228.45,0,4,98.0,0
15000,0,11.72,66000.0,496.22,0,4,0.0,0
15000,0,11.09,32000.0,491.73,0,4,39.4,1
23000,0,12.36,95000.0,767.89,0,3,10.3,1
20000,0,13.3,50000.0,676.78,0,3,71.8,0
9800,0,7.75,60000.0,305.97,0,6,1.9,0
12800,0,8.38,65000.0,403.36,0,6,51.4,0
10800,0,7.75,24000.0,337.19,0,6,18.0,0
11200,0,10.78,80000.0,365.51,0,4,81.0,1
5000,0,13.93,72000.0,170.72,0,2,75.6,0
4000,0,10.14,36000.0,129.34,0,5,53.4,0
20000,0,11.41,375000.0,658.67,0,4,0.0,0
12000,0,9.2,40000.0,382.72,0,5,11.0,0
9000,0,12.36,85000.0,300.48,0,3,48.7,0
4800,0,11.09,46000.0,157.36,0,4,56.6,0
8000,0,10.14,50000.0,258.67,0,5,0.0,0
15000,0,11.72,200000.0,231.57,0,4,95.1,0
20000,0,11.41,57860.0,658.67,0,4,70.0,0
25000,0,16.15,113000.0,880.78,0,1,93.8,1
15000,0,12.04,100000.0,498.51,0,4,98.8,0
7200,0,8.38,175000.0,226.89,0,6,13.7,0
20000,0,10.46,115500.0,649.68,0,5,42.1,0
14000,0,10.14,75000.0,452.67,0,5,39.4,1
7500,0,10.78,85000.0,244.76,0,4,50.5,0
24000,0,15.83,75000.0,841.76,0,1,77.3,0
14400,0,9.51,88068.0,461.35,0,5,16.5,0
18900,0,10.14,44000.0,611.1,0,5,0.0,0
9600,0,9.2,62000.0,306.18,0,5,40.3,1
22000,0,12.67,90000.0,737.78,0,3,30.8,0
15000,0,12.04,100000.0,498.51,0,4,88.8,0
